date,asset,open,high,low,close,volume,return_1,return_4,return_12,return_24,return_72,return_96,return_144,return_192,return_288,momentum_24_minus_72,momentum_72_minus_288,momentum_acceleration,rank_return_24,pct_rank_return_24,rank_return_72,pct_rank_return_72,rank_return_288,pct_rank_return_288,realized_vol_24,realized_vol_72,realized_vol_168,realized_vol_288,vol_compression_72_vs_288,vol_expansion_24_vs_72,true_range,atr_72,atr_pct_72
2025-09-09,BTC-USD,112077.578125,113225.4375,110776.703125,111530.546875,45984480722,-0.004826232823193166,0.007948980345435785,-0.009012035831562959,-0.05073398686991126,0.02901656146138576,0.09800148011163445,0.32065700602505,0.29638574348091207,0.19793550340376598,-0.07975054833129702,-0.16891894194238022,-0.040093510337187444,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,0.017005029331879078,0.01566079103759226,0.019380619840368096,0.02255624246540171,0.6942996406255979,1.0858346357511635,2448.734375,2801.9942491319443,0.025123110462932932
2025-09-10,BTC-USD,111531.25,114275.25,110940.078125,113955.359375,56377473784,0.02174124101370767,0.033845991154006994,0.05114362775227077,-0.029779582162874685,0.0636580207437687,0.09162739848722845,0.3396518424627508,0.2090965781977785,0.23884288262367948,-0.09343760290664338,-0.17518486187991078,-0.022049980412401582,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,0.017684104609442676,0.015790550003967344,0.01943200319945413,0.022576733003028263,0.6994169617831475,1.1199169506445044,3335.171875,2819.994683159722,0.024746485804847406
2025-09-11,BTC-USD,113961.4296875,115522.546875,113453.8359375,115507.5390625,45685065332,0.013620945043858246,0.03903944318317176,0.061571432438411344,-0.006406525784164563,0.092804326584071,0.09365957037606898,0.3561312826243903,0.34208606690784626,0.20367332497286528,-0.09921085236823557,-0.11086899838879427,0.005354939165312378,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,0.017819061301047736,0.015764863777629215,0.0194531265157944,0.022450760289388,0.7021973231383586,1.1303022691723785,2068.7109375,2817.0538194444443,0.0243884844427355
2025-09-12,BTC-USD,115507.7890625,116769.3828125,114794.484375,116101.578125,54785725894,0.005142859655061782,0.035960533819704654,0.0726635826179296,0.028984882073889384,0.0665285966484983,0.09743429629038314,0.32658854069031507,0.331101306370825,0.21378548449644685,-0.03754371457460892,-0.14725688784794855,0.07236175111299936,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,0.016709172309169476,0.015399101235096904,0.01927203911117715,0.022450821486096898,0.685903687071455,1.0850745153286427,1974.8984375,2780.5071614583335,0.02394891789037285
2025-09-13,BTC-USD,116093.5625,116334.6328125,115248.2734375,115950.5078125,34549454947,-0.0013011908618274504,0.03963004810201243,0.061326111213926504,0.014664357082953883,0.05747968587826624,0.051284757479027165,0.24088358055415782,0.279474174417939,0.18970547271258886,-0.04281532879531236,-0.13222578683432262,0.05797800554557897,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,0.016535343754598798,0.01538331022532373,0.01919184497902815,0.02242596905105442,0.6859596653461197,1.0748885325980497,1086.359375,2768.7112630208335,0.023878388419807797
2025-09-14,BTC-USD,115950.2890625,116181.5,115222.3984375,115407.65625,32798036057,-0.004681752350561785,0.012744436794945635,0.037833166768245,0.026584689147105545,0.06824978603807597,0.04671277947606334,0.23168359891361034,0.2828528381991613,0.1965659655652081,-0.04166509689097042,-0.12831617952713215,0.07327088588067432,3.0,0.3333333333333333,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01618399040331109,0.015285037982174645,0.01919470831552195,0.02241852168976367,0.6818040098136273,1.0588125735889438,959.1015625,2747.9265407986113,0.02381060867266864
2025-09-15,BTC-USD,115399.6328125,116747.8828125,114461.0625,115444.875,52937859416,0.0003224981011604733,-0.0005425105842320477,0.03331146707358745,-0.012228638419164106,0.06665080555647984,0.06218106413737656,0.22887171734828815,0.3308890826692672,0.18673031790631622,-0.07887944397564395,-0.12007951234983638,-0.0033408890532722335,2.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01396475623356102,0.015284968748604995,0.01919522323910834,0.02241387047140291,0.6819424056236322,0.9136267442375722,2286.8203125,2772.2008463541665,0.024013199774820377
2025-09-16,BTC-USD,115423.7578125,117005.2734375,114813.09375,116843.1875,45781744593,0.012112382641498831,0.006387590823283551,0.05526902892555996,0.01273124965381034,0.06967841189611712,0.1030324762615662,0.23355754562106412,0.356203800798492,0.21882664307888366,-0.05694716224230678,-0.14914823118276654,0.03358192108576885,2.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,0.013928883831805766,0.015310416291981885,0.01907355790752597,0.022405149477687597,0.6833436352312188,0.9097651929360254,2192.1796875,2776.47265625,0.023762383718349007
2025-09-17,BTC-USD,116840.5078125,117328.609375,114794.9765625,116468.5078125,60528025996,-0.0032066883445814875,0.004467423297857653,0.052575433199800736,0.026530229030057084,0.07542629220766628,0.09781736546259978,0.2305576968745766,0.4450000789963451,0.21318627501642418,-0.048896063177609195,-0.1377599828087579,0.04639727408963368,2.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01346931998241698,0.015276271840552082,0.018899470376282725,0.02240645982757192,0.6817798062750682,0.8817151280760529,2533.6328125,2781.33984375,0.023880617138390882
2025-09-18,BTC-USD,116461.265625,117911.7890625,116188.796875,117137.203125,49457272032,0.005741425944741474,0.014986413650524222,0.06271287748087873,0.06368120640891961,0.07514372776858136,0.1105957215705411,0.24939894772103433,0.4915856354734376,0.18597696698056354,-0.011462521359661748,-0.11083323921198218,0.09188215903405761,2.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01180987733570995,0.015275114232972831,0.018897052628696284,0.022347543719291544,0.6835254211757765,0.7731449438340154,1722.9921875,2781.6673177083335,0.023747086694053534
2025-09-19,BTC-USD,117137.671875,117479.7578125,115141.8203125,115688.859375,38828473971,-0.012364506846338497,0.0021134275124816693,0.04067049651585397,0.03475948832834641,0.03918476323771314,0.09603639615210469,0.2180499256412618,0.3961594563565287,0.19768695784535995,-0.004425274909366728,-0.1585021946076468,0.04119579575341037,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.011873739964763931,0.015153673020800291,0.018923211761249434,0.022320351918443032,0.6789172982653109,0.7835552442279673,2337.9375,2764.587348090278,0.02389674652361294
2025-09-20,BTC-USD,115691.125,116191.1484375,115473.5234375,115721.9609375,22864449614,0.0002861257573012477,-0.009595994310750866,0.03257325493374319,0.040458685411448814,-0.0022868228593644346,0.08357185468747774,0.22736617526703706,0.38221093864747524,0.15813788604730417,0.04274550827081325,-0.1604247089066686,0.06668588235763062,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.011791994535496841,0.014330722230715739,0.01891775015536591,0.022231922923055796,0.6446011116678507,0.8228471912059311,717.625,2691.942816840278,0.023262160397490697
2025-09-21,BTC-USD,115730.2265625,115901.0859375,115252.578125,115306.09375,22495852193,-0.003593675600818802,-0.00998050103270276,0.033852132718684924,0.02453502025408638,-0.018813436221822966,0.10234093908682707,0.2239611840110607,0.42236071414184573,0.15394559907529115,0.04334845647590935,-0.17275903529711412,0.04649588561263507,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.011633845424601713,0.014250587908498593,0.01822854946356124,0.02223335986580944,0.6409552130001372,0.8163765242038654,648.5078125,2650.8000217013887,0.022989244848140463
2025-09-22,BTC-USD,115309.21875,115431.3125,112037.6484375,112748.5078125,70684158591,-0.02218083931492132,-0.03746628052760248,-0.01059056431500105,0.04001142355825671,-0.03990896843466041,0.07498979893283209,0.16847111967036899,0.3427380514316789,0.11371933314863703,0.07992039199291712,-0.15362830158329743,0.09021763357522783,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.009814813938131923,0.014484912777454848,0.018308644878535722,0.022262142014449104,0.6506522493681652,0.6775887496822394,3393.6640625,2680.6720920138887,0.023775676893851475
2025-09-23,BTC-USD,112757.4765625,113351.9140625,111535.5703125,112014.5,47211853279,-0.00651013327573835,-0.03176070189342728,-0.03024078853078105,0.029468675239722852,-0.05961928037262487,0.0700220730650769,0.15586026961691046,0.32808122477403034,0.14966000576680005,0.08908795561234772,-0.20927928613942492,0.08354185470472264,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.009944354743576586,0.014393346387884436,0.018061344784185644,0.022151454906456244,0.6497697983570986,0.690899425025109,1816.34375,2675.563910590278,0.02388587112016996
2025-09-24,BTC-USD,112007.6640625,113986.2734375,111229.640625,113328.6328125,48044595085,0.011731809832655538,-0.020681710762684102,-0.0238837865710535,0.0470443145481414,-0.054410400213496524,0.0969806397321038,0.18183866092560375,0.3723548277232218,0.172258899482846,0.10145471476163792,-0.22666929969634253,0.12585650127940018,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.010064538116544194,0.014445918835853964,0.01697225543904774,0.02215519055617973,0.6520331567098427,0.6967046008568574,2756.6328125,2656.4558376736113,0.023440288405037635
2025-09-25,BTC-USD,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284,-0.03776048156409062,-0.054262567432608044,-0.05951865912618293,-0.0018425958211325533,-0.07410516945397427,0.06641947083906219,0.15621226686060696,0.2970371376683658,0.07784938056306379,0.07226257363284172,-0.15195455001703806,0.06190077538204908,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.012786944254424228,0.014969467401761789,0.01700041606922115,0.022105672030669817,0.6771776664827414,0.8542016834158913,4827.6875,2665.5921223958335,0.02444392022462511
2025-09-26,BTC-USD,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949,0.0060847628462732395,-0.02692434468887439,-0.04934532343905906,-0.013379046521716953,-0.07601307995003992,0.08640394654207983,0.15794280406977346,0.326339671597043,0.09665671886088978,0.06263403342832297,-0.1726697988109297,0.03211243063708469,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.012288852313701802,0.014953634904229693,0.01663395539807154,0.022097306655452734,0.6767175356431836,0.8217970006895015,1630.21875,2646.5577256944443,0.024122591413641443
2025-09-27,BTC-USD,109707.140625,109778.5,109144.296875,109681.9453125,26308042910,-0.0002814877077529365,-0.020823685214860554,-0.04991932025999424,-0.018270738979583423,-0.08054246812189325,0.03887344600451903,0.1330489591522428,0.26282795499391454,0.08104423073147049,0.06227172914230983,-0.16158669885336374,0.04529269207868192,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.012239388227087849,0.014938775856186087,0.016556111312923647,0.022082732787774877,0.6764912658118236,0.8193032913081407,634.203125,2606.874565972222,0.02376758142413369
2025-09-28,BTC-USD,109681.9453125,112375.484375,109236.9453125,112122.640625,33371048505,0.02225248016477188,-0.01064154889696134,-0.04040070265114948,0.012635418670971399,-0.04983411139512672,0.05730559242590205,0.1555184938781271,0.3321418185399392,0.10604081154523759,0.06246953006609812,-0.1558749229403643,0.08008043063830184,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.012960517344015945,0.01514170585043631,0.016555783333070444,0.022119694186361775,0.6845350447824976,0.8559482975058907,3138.5390625,2595.9385850694443,0.023152670777275893
2025-09-29,BTC-USD,112117.875,114473.5703125,111589.953125,114400.3828125,60000147466,0.02031473906432546,0.04907041390185585,-0.017756945966281523,0.03388490810703648,-0.030011823413618077,0.06556485219550434,0.10808566416698961,0.3612085854240772,0.09685344068526747,0.06389673152065456,-0.12686526409888554,0.11312008824981512,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.013564676738259559,0.015340954380995975,0.016604411928936476,0.022087348398787444,0.6945584460395511,0.8842133547482008,2883.6171875,2619.975151909722,0.022901804063049425
2025-09-30,BTC-USD,114396.5234375,114836.6171875,112740.5625,114056.0859375,58986330258,-0.003009577997342028,0.039587511202897385,-0.026303489457675244,0.03475982051152471,-0.02766139214350183,0.06634336142015718,0.10765410023118638,0.36052374909114704,0.07569922170995103,0.06242121265502654,-0.10336061385345285,0.1411238150288936,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.013551358151260252,0.015332268041349233,0.01658161110211311,0.022067965183814254,0.6947748881077029,0.8838456329300997,2096.0546875,2616.9356553819443,0.02294428774994052
2025-10-01,BTC-USD,114057.59375,118648.9296875,113981.3984375,118648.9296875,71328680132,0.04026829179914837,0.08175442502821895,0.025586476766142896,0.06729758799616703,0.010297985113483676,0.10795283891766139,0.13326734387324057,0.37876696783283825,0.11784678003388338,0.05699960288268335,-0.1075487949203997,0.12806124609153924,2.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01565131891957603,0.01605924008462851,0.016841844484882997,0.022192052810953707,0.7236482456774742,0.9745989746150608,4667.53125,2638.885199652778,0.022241120982744035
2025-10-02,BTC-USD,118652.3828125,121086.40625,118383.15625,120681.2578125,71415163912,0.017128920845327356,0.07633264022138708,0.042855278590365975,0.07682446943888954,0.00571558301088726,0.12441852661234809,0.15921120032442793,0.37923149224798425,0.20631148764220364,0.07110888642800228,-0.20059590463131638,0.12219922814803608,2.0,0.6666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01588966762584845,0.015980975246255774,0.016869865313462885,0.021945592758991175,0.7282088673457371,0.9942864800801993,2703.25,2620.3644748263887,0.02171310211978065
2025-10-03,BTC-USD,120656.984375,123944.703125,119344.3125,122266.53125,83941392228,0.013136036748664148,0.06875980870092424,0.0603648712191327,0.09626048356987393,0.029569883100278416,0.12807019326906777,0.18921329981980328,0.39778381901718585,0.25413207411392813,0.06669060046959552,-0.22456219101364971,0.1469944704397852,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.015917708434319725,0.016002289210487294,0.01688066882153413,0.021901772403136965,0.7306390056448265,0.9947144577219529,4600.390625,2646.4537760416665,0.021644956710438014
2025-10-04,BTC-USD,122267.46875,122857.640625,121577.5703125,122425.4296875,36769171735,0.001299606980548873,0.07337919481636601,0.08582749397528744,0.0743279680653457,0.03427809617041766,0.1427175601420605,0.17524863249129874,0.4087938548524168,0.25235809304726486,0.040049871894928035,-0.2180799968768472,0.10410755022822038,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.01546525618914737,0.015996100089422594,0.01687655141271183,0.021901549798234655,0.7303638435080945,0.966814167371568,1280.0703125,2632.4619140625,0.021502574430672244
2025-10-05,BTC-USD,122419.671875,125559.2109375,122191.9609375,123513.4765625,73689317763,0.008887425412982486,0.04099950069345204,0.1026561432894848,0.06931095203810078,0.049964293287689365,0.1685476348509687,0.19291264762173532,0.41681100138376714,0.270391606430495,0.019346658750411416,-0.22042731314280561,0.07571747782226534,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.015355123799540946,0.01600474877758488,0.016883984453293838,0.021903103763567376,0.7307068874963032,0.9594104857832099,3367.25,2627.4632161458335,0.0212726844816508
2025-10-06,BTC-USD,123510.453125,126198.0703125,123196.046875,124752.53125,72568881188,0.010031736794915869,0.033735755752773544,0.10080328469505684,0.07451193398668532,0.057696616929836964,0.14599770503688347,0.20249615303923085,0.4789315343983067,0.31173558943771984,0.016815317056848356,-0.2540389725078829,0.045527051912795935,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.015418343329997216,0.016040347545789587,0.016781439667497722,0.02186757259772507,0.7335220895737783,0.9612225225160013,3002.0234375,2653.1238064236113,0.021267093980697177
2025-10-07,BTC-USD,124752.140625,125184.0234375,120681.96875,121451.3828125,76149412513,-0.026461574802715715,-0.006666979337405565,0.11372924900860126,0.0474415774779986,0.01676781839871233,0.10764819032726969,0.17356476126869702,0.4703986979038337,0.28267190678027987,0.030673759079286267,-0.26590408838156754,0.032777220395044715,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.016545677353051638,0.016296436666238395,0.016143284224642895,0.02192574939990265,0.7432556292151524,1.0152941831345008,4502.0546875,2688.4869791666665,0.022136322509536403
2025-10-08,BTC-USD,121448.3515625,124167.09375,121119.1796875,123354.8671875,65354305286,0.01567280940669602,0.007591866349764498,0.12434315381021,0.06886207722895343,0.046049732704320334,0.14181168530404298,0.1954023554148141,0.4982155970227784,0.2500988081269684,0.0228123445246331,-0.20404907542264805,0.04227738808184789,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.016705738700581643,0.016318471588520216,0.01617910953896384,0.021808317534141655,0.7482682496241675,1.0237318250033822,3047.9140625,2697.7864583333335,0.021870125758659244
2025-10-09,BTC-USD,123337.0703125,123739.34375,119812.03125,121705.5859375,74653009425,-0.013370216251727518,-0.014637193246561875,0.10962278787764812,0.054231172561796326,0.032084197499210765,0.12449652945579226,0.14335510028595033,0.47434508763317496,0.22564523865964747,0.02214697506258556,-0.1935610411604367,0.06645981098096043,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.017028733065923427,0.016403053371636472,0.016221047598723136,0.021822482009539304,0.751658466918024,1.038144099157103,3927.3125,2720.5755208333335,0.0223537440773708
2025-10-10,BTC-USD,121704.7421875,122509.6640625,104582.4140625,113214.3671875,153125018868,-0.06976852117831744,-0.09248841644245198,0.009736896637596582,-0.03105718347935349,-0.03918164970118798,0.036457213193956006,0.07204301417316139,0.32928810619012494,0.1818336844773365,0.008124466221834492,-0.22101533417852448,-0.04378843313316383,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.02235544002011955,0.01837906612876006,0.01712327624314694,0.022114601090693357,0.8310828693398703,1.216353424243746,17927.25,2928.1776258680557,0.02586401089023051
2025-10-11,BTC-USD,113236.4296875,113429.7265625,109760.5625,110807.8828125,110236934340,-0.02125599811033263,-0.08763588979823911,-0.03140286694571681,-0.048602193900456836,-0.042764315433908906,0.02315821502813975,0.03761359705014011,0.3433585229866043,0.17674346404767838,-0.00583787846654793,-0.21950777948158728,-0.07513242293051392,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.022730901032163492,0.018432360597721822,0.01721016494681685,0.022127908383957503,0.8329915452418036,1.2332061816853213,3669.1640625,2931.7109375,0.026457602682119653
2025-10-12,BTC-USD,110811.515625,115805.0625,109715.5390625,115169.765625,93710414091,0.03936437283871608,-0.06635410299667066,0.009764316198876744,-0.016796008846997168,0.01632261105520305,0.057085604205186824,0.05007096763439933,0.38587059217486774,0.210224987589261,-0.03311861990220022,-0.19390237653405795,-0.08047721525591678,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.02420559258364329,0.01885096537176275,0.01744182215955301,0.022236887859662404,0.8477339765677507,1.2840505568962186,6089.5234375,2969.949761284722,0.025787581881125517
2025-10-13,BTC-USD,115161.6796875,116020.484375,113821.1875,115271.078125,71582026739,0.000879679657679322,-0.052869453467849326,-0.02846929653218666,-0.003611248760313046,0.024386735256738845,0.035432008549734606,0.03221716810618025,0.3748311942025382,0.2324473313231208,-0.02799798401705189,-0.20806059606638194,-0.03837073708865946,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.02407206153438505,0.018830253688850978,0.017418287781570587,0.022211186068261068,0.847782447591067,1.278371599881187,2199.296875,2972.4978298611113,0.025787022019849018
2025-10-14,BTC-USD,115264.8828125,115502.8828125,110029.484375,113118.6640625,92212917403,-0.01867262888064536,-0.0008453266787377123,-0.0626658512438596,-0.02249613516665183,-0.009622047048050142,-0.024731513349869783,0.05434790682013424,0.35463671903578886,0.22101407019250852,-0.01287408811860169,-0.23063611724055866,-0.06295482057810065,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.024375910198575258,0.018883131444367773,0.017473917708051522,0.022232846075807056,0.8493348705776218,1.2908828321398886,5473.3984375,3009.578125,0.026605495653105986
2025-10-15,BTC-USD,113113.96875,113622.3828125,110235.8359375,110783.1640625,72574132855,-0.02064646024028005,-0.00022307754080841402,-0.09392077349458627,-0.039225417672255514,-0.037269910295881004,-0.05730088900042718,0.027757451692610458,0.41640215297398364,0.1857445033998839,-0.00195550737637451,-0.2230144136957649,-0.0637604379263419,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.02471140351661147,0.019017577253326614,0.01755465261710191,0.022264643645317557,0.8541604148838992,1.299398087750051,3386.546875,3034.404296875,0.027390482322414034
2025-10-16,BTC-USD,110782.171875,111990.8125,107537.03125,108186.0390625,87306423067,-0.023443318504017374,-0.06063854106675404,-0.11631072614037052,-0.04046589031215697,-0.052175668826473176,-0.07875990680766909,-0.007789686978066923,0.365376164339557,0.1457987350204526,0.011709778514316205,-0.19797440384692577,-0.08047731387041368,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.024758929144536323,0.019190926755277064,0.017563930329880236,0.022302970433897285,0.8604650583273713,1.2901372330926222,4453.78125,3062.7022569444443,0.028309588589107093
2025-10-17,BTC-USD,108179.1328125,109235.8046875,103598.4296875,106467.7890625,99703051669,-0.01588236351834038,-0.0763703194738381,-0.13800670157134298,-0.04951779401327505,-0.07441849756146335,-0.10618485914118858,-0.027161624192170275,0.3958969804800052,0.09888763635425324,0.024900703548188297,-0.1733061339157166,-0.0789864692529979,1.0,1.0,3.0,0.3333333333333333,2.0,0.6666666666666666,0.024916083897206395,0.01924868349302236,0.01760901201041324,0.02227357121946979,0.8641938602192669,1.2944305467040622,5637.375,3108.1437717013887,0.02919327807095542
2025-10-18,BTC-USD,106483.734375,107490.984375,106387.453125,107198.265625,37779905278,0.006861009972426446,-0.05233794517082413,-0.14071270096974486,-0.05409371873075164,-0.08765025247009517,-0.10556085805907167,-0.01648131494997529,0.29820919997282735,0.09266205389802673,0.03355653373934353,-0.1803123063681219,-0.10113803327889304,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.024820618516168035,0.01908609178740792,0.017593714373555523,0.022265344756312217,0.8572107010378548,1.30045578700106,1103.53125,3076.2873263888887,0.028697174422115456
2025-10-19,BTC-USD,107204.3125,109488.9921875,106157.7890625,108666.7109375,47657008953,0.013698405510000455,-0.019104465402396076,-0.10526575802547533,-0.0035083046234325455,-0.0687471348888472,-0.07735349056879115,0.008018220269767395,0.3647115141403978,0.10617757562546348,0.06523883026541466,-0.1749247105143107,-0.0016657088022999922,2.0,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,0.023800196494167584,0.019152169519392248,0.017570372131884577,0.02227877240781209,0.8596600014045885,1.2426893188298613,3331.203125,3097.9465060763887,0.028508698564164534
2025-10-20,BTC-USD,108667.4453125,111711.03125,107485.015625,110588.9296875,63507793085,0.01768912239467313,0.02221072742677843,-0.10348953220139834,0.007985406788546312,-0.050741729203356845,-0.06863466852614486,0.046829700465421675,0.32592946733173345,0.12484334665812158,0.05872713599190316,-0.17558507586147842,0.021364453310263265,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,0.024043094134736775,0.019275412020355598,0.01761543022402739,0.022301524342203404,0.8643091711842679,1.2473452764250288,4226.015625,3135.2137586805557,0.02835015916638293
2025-10-21,BTC-USD,110587.6328125,113996.34375,107534.75,108476.890625,101194375480,-0.019098105646452646,0.018870510791959783,-0.10869423297705816,-0.01098680994457768,-0.09077329219288643,-0.09064437327674846,0.04306136419994355,0.27190253509515205,0.06268539058831712,0.07978648224830875,-0.15345868278120356,0.007283929035005743,1.0,1.0,3.0,0.3333333333333333,1.0,1.0,0.024377968412960454,0.01916992622363256,0.017610730454545444,0.022220406997519444,0.8627171512102627,1.2716777377529733,6461.59375,3185.5755208333335,0.029366397787393562
2025-10-22,BTC-USD,108491.53125,109115.1328125,106778.0,107688.5859375,80807013218,-0.007267028792566799,0.0045739575135965715,-0.04880812733642259,-0.039546470389775434,-0.09300703234880447,-0.08740981857421404,0.029152788226324056,0.2868329580886355,0.11107699708514507,0.05346056195902904,-0.20408402943394954,-0.05218188906074683,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.02393809604107765,0.019178707567110934,0.017621380776714993,0.02202005629549563,0.8709654194223874,1.2481600210708916,2337.1328125,3160.2292751736113,0.02934600029949076
2025-10-23,BTC-USD,107679.4375,111288.59375,107548.4296875,110069.7265625,54944076060,0.022111355667553845,0.012911181473109545,-0.006661586082725268,-0.03785526012703877,-0.08407202590642182,-0.06673097815844753,0.04181294015610937,0.30194717406005456,0.15809812790538147,0.04621676577938305,-0.2421701538118033,-0.07174016823407525,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.02401165673489417,0.01931172356923594,0.017007266072651663,0.02202453842157809,0.8768276183402632,1.2433720195304236,3740.1640625,3183.3739149305557,0.028921430209267997
2025-10-24,BTC-USD,110069.3515625,111842.53125,109770.1484375,111033.921875,48160816980,0.008759859251149305,0.0040238402592145395,-0.03591084628466268,-0.02649717494387871,-0.09980326880347401,-0.05342561834056292,0.048661844650079056,0.3270617820539288,0.20057388280764998,0.0733060938595953,-0.300377151611124,-0.06125699545540342,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.024095835115400095,0.019069395858549432,0.017017321152679846,0.02196858350369974,0.8680302876759416,1.2635867068959683,2072.3828125,3146.2845052083335,0.028336245825400674
2025-10-25,BTC-USD,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305,0.005474045023684315,0.029175208832641575,-0.0314853614760533,-0.05905829191595502,-0.05675798840213209,-0.049368488213449746,0.05889322223141047,0.32853253454824527,0.17888081838765335,-0.002300303513822932,-0.23563880678978544,-0.12635587991212205,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.022509692957172096,0.018501440475209952,0.016975360325703594,0.021927807310494547,0.8437432987818736,1.216645427545644,1243.296875,3063.521484375,0.027440649465949984
2025-10-26,BTC-USD,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143,0.025355383127430242,0.06299515696990587,0.011967797367656408,-0.05144802608576138,-0.024922890407386378,-0.046026498538713656,0.09300368932783343,0.34838840946101546,0.21049559652242422,-0.026525135678375,-0.2354184869298106,-0.12827249552465092,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.022877819969050726,0.01873004092514026,0.017076092408641205,0.02197502631436617,0.8523330373850564,1.2214506129745366,3992.421875,3084.6975911458335,0.026947075191107103
2025-10-27,BTC-USD,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733,-0.0030847352525406047,0.03679123850826094,0.03011435980125876,-0.06663477765915604,-0.028700184248933724,-0.03903527714467192,0.1234876426368754,0.3513113172489568,0.20775971266325577,-0.03793459341022232,-0.2364598969121895,-0.16289526122902998,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.022651443903971023,0.0187327908951734,0.017048257045118236,0.02197604865200138,0.8524185212643941,1.209186822760472,2391.0234375,3107.849175347222,0.02723332871310858
2025-10-28,BTC-USD,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504,-0.01019252462848308,0.017312206531478136,0.04409187212450072,-0.07734721167955871,-0.03828677040668904,-0.045720430669606626,0.08205567684511039,0.3279053669243268,0.1950943597411663,-0.03906044127286967,-0.23338113014785533,-0.1516751797449044,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.02268643739386971,0.018769556082132384,0.017041634426504748,0.021985734652252193,0.853715210294765,1.208682682456512,3787.3046875,3142.169379340278,0.027817599910720036
2025-10-29,BTC-USD,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469,-0.025681284408657135,-0.014209936766894082,0.033695784016835484,-0.1089611615635313,-0.05330653368723315,-0.06444103570916959,0.042036201437997356,0.29211861595215916,0.1400672431148402,-0.05565462787629816,-0.19337377680207335,-0.1782721136016321,1.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,0.022987763207935975,0.018971210552152354,0.01715461767927278,0.022007675563418663,0.8620270004200923,1.2117183110029808,4274.0078125,3161.3848741319443,0.028725420215850915
