date,asset,long_weight,short_weight,total_weight,net_long_score,strategy_count,active_strategies,ensemble_confidence,consensus_score,breadth_score,confidence_label
2021-09-11,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-12,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-13,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-14,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-15,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-16,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-17,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-18,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-19,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-20,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-21,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-22,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-23,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-24,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-25,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-26,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-27,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-28,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-29,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-09-30,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-01,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-02,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-03,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-04,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-05,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-06,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-07,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-08,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-08,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-09,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-10,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-11,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-12,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-13,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-14,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-14,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-15,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-15,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-16,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-16,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-17,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-17,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-18,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-18,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-19,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-19,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-20,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-20,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-21,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-21,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-22,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-23,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-23,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-24,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-25,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-25,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-26,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-26,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-27,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-27,BTC-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-28,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-28,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-29,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-29,ETH-USD,0.22065389115969808,0.0,0.22065389115969808,0.22065389115969808,2,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0']",0.82,1.0,0.4,moderate_ensemble_signal
2021-10-30,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-10-31,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-01,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-02,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-03,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-04,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-05,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-06,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-07,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-08,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-09,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-10,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-11,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-12,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-13,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-14,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-15,SOL-USD,1.0,0.0,1.0,1.0,9,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-16,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-17,SOL-USD,0.779346108840302,0.0,0.779346108840302,0.779346108840302,7,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8', 'leader_persistence_72_3', 'leader_persistence_72_8', 'topology_low_density_leader_72']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-18,SOL-USD,0.39942212428406393,0.0,0.39942212428406393,0.39942212428406393,4,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8']",0.94,1.0,0.8,strong_ensemble_signal
2021-11-18,BTC-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2021-11-19,SOL-USD,0.39942212428406393,0.0,0.39942212428406393,0.39942212428406393,4,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8']",0.94,1.0,0.8,strong_ensemble_signal
2021-11-19,BTC-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
2021-11-20,SOL-USD,0.620076015443762,0.0,0.620076015443762,0.620076015443762,6,"['breadth_positive_24_0_8', 'breadth_positive_24_1_0', 'breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8']",1.0,1.0,1.0,strong_ensemble_signal
2021-11-20,BTC-USD,0.23208049272299056,0.0,0.23208049272299056,0.23208049272299056,2,"['leader_persistence_72_3', 'topology_low_density_leader_72']",0.82,1.0,0.4,moderate_ensemble_signal
2021-11-21,SOL-USD,0.39942212428406393,0.0,0.39942212428406393,0.39942212428406393,4,"['breadth_positive_288_0_5', 'breadth_positive_288_0_66', 'leader_persistence_288_3', 'leader_persistence_288_8']",0.94,1.0,0.8,strong_ensemble_signal
2021-11-21,ETH-USD,0.07863860482732371,0.0,0.07863860482732371,0.07863860482732371,1,['topology_low_density_leader_72'],0.76,1.0,0.2,moderate_ensemble_signal
